gene_id	conf	product
SO_0237	0.03	rpsC - 30S ribosomal protein S3 RpsC
SO_0467	0.03	uvrD - DNA helicase II UvrD
SO_2626	0.03	clpA - ATP-dependent Clp protease ATPase and specificity subunit ClpA
SO_2750	0.03	tolR - TolA energy-transducing system inner membrane component TolR
SO_2802	0.03	msbA - ABC-type lipid A export system bifunctional ATPase and permease components MsbA
SO_3513	0.03	flavin-dependent tryptophan halogenase
SO_3920	0.03	hydA - 
SO_1021	0.03	nuoA - NADH-ubiquinone oxidoreductase subunit A NuoA
SO_3341	0.03	tpx - thiol peroxidase Tpx
SO_3660	0.03	Sigma54-dependent transcriptional regulator with PAS sensory domain Fis family
SO_2190	0.03	creA - lipoprotein CreA
SO_3564	0.03	dcp - dipeptidyl carboxypeptidase Dcp
SO_4244	0.03	argA - uncharacterized protein
SO_0065	0.03	mogA - molybdenum cofactor biosynthesis protein MogA
SO_0081	0.03	gfaB - glutathione-dependent formaldehyde-activating enzyme GfaB
SO_0139	0.03	ftn - ferritin Ftn
SO_0144	0.03	ptrB - oligopeptidase B PtrB
SO_0219	0.03	nusG - transcription antitermination protein NusG
SO_0223	0.03	rplL - 50S ribosomal protein L7/L12 RplL
SO_0232	0.03	rplD - 50S ribosomal protein L4 RplD
SO_0240	0.03	rpsQ - 30S ribosomal protein S17 RpsQ
SO_0249	0.03	rpmD - 50S ribosomal protein L30 RpmD
SO_0250	0.03	rplO - 50S ribosomal protein L15 RplO
SO_0251	0.03	secY - preprotein translocase subunit SecY
SO_0263	0.03	ccmA - ABC-type heme export system ATPase component CcmA
SO_0311	0.03	ygiQ - uncharacterized radical SAM protein YgiQ
SO_0340	0.03	ilvE - branched-chain-amino-acid transaminase IlvE
SO_0346	0.03	prpR - methycitrate-responsive transcriptional regulator of methylisocitrate utilization PrpR
SO_0367	0.03	res - Fic family protein
SO_0431	0.03	yniC - 2-deoxyglucose-6-phosphate hydrolase YniC
SO_0433	0.03	rsd - regulator of sigma D Rsd
SO_0476	0.03	sirH - cytochrome c maturation system periplasmic thioredoxin SirH
SO_0482	0.03	sirG - cytochrome c maturation system haem lyase subunit SirG
SO_0490	0.03	transmembrane transcriptional regulator CadC family
SO_0522	0.03	mscL - large conductance mechanosensitive ion channel protein MscL
SO_0539	0.03	transport protein MFS superfamily
SO_0600	0.03	amiB - N-acetylmuramoyl-L-alanine amidase AmiB
SO_0604	0.03	hflX - 50S ribosome assembly GTPase HflX
SO_0608	0.03	petA - ubiquinol-cytochrome c reductase FeS subunit PetA
SO_0609	0.03	petB - ubiquinol-cytochrome c reductase cytochrome b subunit PetB
SO_0616	0.03	argD - lipase/esterase
SO_0620	0.03	putative hydrolase involved in arginine and ornithine metabolism
SO_0630	0.03	nosA - TonB-dependent copper receptor NosA
SO_0637	0.03	toxin-antitoxin system antidote Rhh family
SO_0646	0.03	kil - Mu Lambda phage repressor-like DNA binding protein
SO_0770	0.03	mdh - NAD dependent malate dehydrogenase Mdh
SO_0807	0.03	predicted phosphoribosyltransferase
SO_0811	0.03	rihA - pyrimidine-specific ribonucleoside hydrolase RihA
SO_0821	0.03	macB - ABC-type macrolide export system bifunctional ATPase and permease component MacB
SO_0842	0.03	translation elongation factor G FusA-like protein
SO_0875	0.03	sfsA - sugar fermentation stimulation protein SfsA
SO_0906	0.03	nqrE - Na-translocating NADH-quinone reductase subunit E NqrE
SO_0973	0.03	uncharacterized protein
SO_1014	0.03	nuoI - NADH-ubiquinone oxidoreductase subunit I NuoI
SO_1039	0.03	cobO - cob(I)alamin adenosyltransferase CobO
SO_1070	0.03	katB - catalase HPII KatB
SO_1074	0.03	tyrosine transporter TyrP-like protein
SO_1101	0.03	luxS - S-ribosylhomocysteinase LuxS
SO_1111	0.03	brf2 - bacterioferritin subunit 2 Bfr2
SO_1112	0.03	brf1 - bacterioferritin subunit 1 Bfr1
SO_1140	0.03	dapB - dihydrodipicolinate reductase DapB
SO_1198	0.03	folP - dihydropteroate synthase FolP
SO_1223	0.03	serB - phosphoserine phosphatase SerB
SO_1270	0.03	potF - ABC-type putrescine uptake system substrate-binding component PotF
SO_1272	0.03	potH - ABC-type putrescine uptake system permease component 1 PotH
SO_1343	0.03	rseA - sigma-E factor negative regulatory protein RseA
SO_1347	0.03	lepB - signal peptidase I LepB
SO_1413	0.03	flavocytochrome c heme submit
SO_1415	0.03	transcriptional repressor of flavocytochrome c TetR family
SO_1447	0.03	retinol acyltransferase domain protein
SO_1535	0.03	rlmM - inner membrane protein of unknown function DUF423
SO_1551	0.03	diguanylate cyclase
SO_1580	0.03	TonB-dependent haem/haemoglobin receptor
SO_1609	0.03	syd - SecY binding protein Syd
SO_1671	0.03	maiA - maleylacetoacetate isomerase MaiA
SO_1681	0.03	ivdE - 3-hydroxyisobutyryl-CoA hydrolase IvdE
SO_1724	0.03	pstA - ABC-type high affinity phosphate uptake system permease component PstA
SO_1762	0.03	altA - transcriptional regulator AltA
SO_1787	0.03	miaE - inner membrane protein of unknown function DUF1282
SO_1794	0.03	clpP - ATP-dependent Clp protease proteolytic subunit ClpP
SO_1812	0.03	mdeA - methionine gamma-lyase MdeA
SO_1851	0.03	rlmL - 23S rRNA (guanine2445-N2)-methyltransferase RlmL
SO_1881	0.03	HAE1 family efflux pump MFP component
SO_1882	0.03	HAE1 family efflux pump permease component
SO_1929	0.03	sdhB - succinate dehydrogenase iron-sulfur protein SdhB
SO_1954	0.03	homogentisate export protein
SO_1967	0.03	predicted membrane protein
SO_1975	0.03	zinc carboxypeptidase-related protein
SO_1976	0.03	hydrolase alpha/beta fold family
SO_2069	0.03	hisA - 
SO_2085	0.03	pheS - phenylalanyl-tRNA synthetase alpha subunit PheS
SO_2112	0.03	rplY - 50S ribosomal protein L25 RplY
SO_2136	0.03	adhE - aldehyde-alcohol dehydrogenase AdhE
SO_2137	0.03	ychE - 6TMS neutral amino acid transporter (NAAT) family protein YchE
SO_2153	0.03	tnpA - AAA+ ATPase MoxR MRP family
SO_2197	0.03	diguanylate cyclase
SO_2215	0.03	ribosomal RNA small subunit methyltransferase RsmB family
SO_2248	0.03	sdaA - L-serine ammonia-lyase SdaA
SO_2271	0.03	iscX - FeS assembly protein IscX
SO_2278	0.03	ilvH - acetolactate synthase III small subunit IlvH
SO_2310	0.03	serS - seryl-tRNA synthetase SerS
SO_2347	0.03	gapB - glyceraldehyde-3-phosphate dehydrogenase GapB
SO_2360	0.03	ccoH - Cbb3-type cytochrome oxidase assembly protein CcoH
SO_2492	0.03	fadE1 - acyl-CoA dehydrogenase FadE1
SO_2576	0.03	minC - septum site-determining protein MinC
SO_2607	0.03	rsmF - putative nucleoside transporter
SO_2619	0.03	metG - methionyl-tRNA synthetase MetG
SO_2620	0.03	ybgI - transport protein AEC family
SO_2622	0.03	aat - outer membrane protein SlyB-like protein
SO_2645	0.03	ydiA - putative phosphotransferase YdiA
SO_2653	0.03	ner - Mu phage transcriptional regulator Ner
SO_2713	0.03	pnuT - thiamin uptake permease PnuT
SO_2718	0.03	deoT - nucleoside sugar transporter DeoT
SO_2740	0.03	bioB - biotin synthase BioB
SO_2804	0.03	nnrS - membrane protein of unknown function DUF2062
SO_2809	0.03	tnpA - ribbon-helix-helix domain protein
SO_2885	0.03	fadR - transcriptional regulator of fatty acid metabolism FadR
SO_2899	0.03	cysZ - putative sulfate transporter CysZ
SO_3062	0.03	predicted inner membrane protein
SO_3070	0.03	asd - aspartate semialdehyde dehydrogenese Asd
SO_3072	0.03	fabB - 3-oxoacyl-(acyl-carrier-protein) synthase I FabB
SO_3093	0.03	batA - VWR domain protein in aerotolerance operon BatA
SO_3109	0.03	secF - zinc-finger-like domain-containing protein
SO_3135	0.03	dctQ - TRAP-type C4-dicarboxylate:H+ symport system small permease component DctQ
SO_3178	0.03	wzy - polysaccharide deacetylase
SO_3197	0.03	mlaA - phospholipid transport-associated protein MlaA
SO_3207	0.03	cheA - chemotaxis signal transduction system histidine kinase CheA
SO_3310	0.03	hisS - membrane anchored protein with DUF2133 domain
SO_3313	0.03	rodZ - transmembrane cell shape protein RodZ
SO_3334	0.03	diguanylate cyclase with HAMP domain
SO_3378	0.03	cfaS - membrane protein of unknown function DUF2878
SO_3384	0.03	phrB - deoxyribodipyrimidine photolyase PhrB
SO_3404	0.03	methyl accepting sensory transducer with PAS sensory domain
SO_3406	0.03	putative siderophore transporter component 1
SO_3456	0.03	rumA - 23S rRNA (uracil1939-C5)-methyltransferase RumA
SO_3462	0.03	recN - DNA repair protein RecN
SO_3468	0.03	ribD - riboflavin synthase alpha subunit RibC-like protein
SO_3475	0.03	disulfide bond formation facilitator
SO_3530	0.03	fkpB - peptidyl-prolyl cis-trans isomerase FkpB
SO_3560	0.03	predicted non-catalytic member of peptidase subfamily M16B
SO_3577	0.03	clpB - stress-induced multi-chaperone system component ClpB
SO_3582	0.03	methyl-accepting chemotaxis sensory transducer with 4HB sensory domain
SO_3601	0.03	cysW - ABC-type sulfate/thiosulfate uptake system permease component 2 CysW
SO_3670	0.03	tonB - TonB1 energy transduction system for heme uptake energy transducer component TonB
SO_3758	0.03	sodium-dependent bicarbonate transporter (SBT) family
SO_3763	0.03	speE - spermidine synthase SpeE
SO_3772	0.03	putA - SH3 domain protein
SO_3817	0.03	panE - 2-dehydropantoate 2-reductase PanE
SO_3822	0.03	unknown - transport protein DMT superfamily
SO_3908	0.03	echH - enoyl-CoA hydratase EchH
SO_3912	0.03	dusA - tRNA2fMet-dihydrouridine21 synthase DusA
SO_3916	0.03	alr - alanine racemase biosynthetic Alr
SO_3922	0.03	fdh - formate dehydrogenase cytochrome b Fdh
SO_3927	0.03	rplI - 50S ribosomal protein L9 RplI
SO_3958	0.03	lptC - ABC-type lipopolysaccharide export system MFP component LptC
SO_3996	0.03	predicted inner membrane protein
SO_4029	0.03	uvrA - drug:H+ antiporter DHA1 family
SO_4043	0.03	tonB - TonB mediated energy transduction system energy transducer component TonB
SO_4061	0.03	phsB - sulfur reductase FeS subunit PhsB
SO_4110	0.03	mshN - MSHA biogenesis protein MshN
SO_4130	0.03	putative membrane protein Nfed superfamily
SO_4136	0.03	speC - ornithine decarboxylase SpeC
SO_4140	0.03	transcriptional regulator LysR family
SO_4151	0.03	polysaccharide deacetylase
SO_4163	0.03	hslU - HlsVU protease ATPase component HslU
SO_4198	0.03	hutG - formimidoylglutamase HutG
SO_4206	0.03	tatD - deoxyribonuclease TatD
SO_4211	0.03	secA - preprotein translocase ATPase subunit SecA
SO_4228	0.03	mraZ - protein MraZ
SO_4288	0.03	pstB - exopolysaccharide synthesis protein
SO_4291	0.03	pstC - ABC-type phosphate uptake system permease component PstC
SO_4319	0.03	aggB - type I protein secretion system MFP component AggB
SO_4325	0.03	rep - ATP-dependent DNA helicase Rep
SO_4334	0.03	creD - membrane protein CreD
SO_4337	0.03	transcriptional regulator AsnC family
SO_4350	0.03	ilvY - acetohydroxybutyrate/acetolactate-responsive transcriptional regulator of isoleucine-valine biosynthesis IlvY
SO_4378	0.03	FAD-binding protein
SO_4401	0.03	rbn - tRNA-processing RNAse BN Rbn
SO_4447	0.03	modB - ABC-type molybdate uptake system permease component ModB
SO_4516	0.03	TonB-dependent siderophore receptor
SO_4542	0.03	transcriptional regulator LysR family
SO_4560	0.03	predicted membrane protein
SO_4575	0.03	menC - O-succinylbenzoate-CoA synthase MenC
SO_4596	0.03	cusF - copper efflux pump periplasmic metallochaperone CusF
SO_4611	0.03	aa3 type cytochrome c oxidase biogenesis protein Surf1-like protein
SO_4637	0.03	two component transcriptional regulator Winged helix family
SO_4680	0.03	CDP-glycerol glycerophosphotransferase family protein
SO_4684	0.03	coaD - phosphopantetheine adenylyltransferase CoaD
SO_4720	0.03	tupB - ABC-type tungstate uptake system permease component TupB
SO_4725	0.03	mutM - membrane anchored protein associated with MutM
SO_1736	0.03	unknown - protein of unknown function DUF502
SO_3104	0.03	inner membrane protein of unknown function DUF2892
SO_3701	0.03	glycoside hydrolase family 73
SO_3779	0.03	cydC - ABC-type cysteine/glutathione export system bifunctional ATPase and permease component CydC
SO_4465	0.03	protein of unknown function DUF323
SO_4609	0.03	coxC - aa3 type cytochrome c oxidase subunit III CoxC
SO_1277	0.03	proton:oligopeptide symporter POT family
SO_4660	0.03	glycoside hydrolase family 23
SO_0074	0.03	icfE - ABC-type efflux system permease component
SO_3423	0.03	holC - DNA polymerase III chi subunit HolC
SO_0606	0.03	hflC - membrane anchored FtsH modulator component 2 HflC
SO_1763	0.03	satA - streptogramin A acetyl transferase SatA
SO_2040	0.03	sltY - soluble lytic murein transglycosylase SltY
SO_3228	0.03	fliF - flagellar basal-body MS-ring and collar protein FliF
SO_4635	0.03	chemotaxis signal transduction system methyl accepting sensory transducer
SO_1362	0.03	tyrA - bifunctional chorismate mutase T/prephenate dehydrogenase TyrA
SO_3291	0.03	tadA - tRNA-specific adenosine deaminase TadA
SO_3828	0.03	protein of unknown function DUF819
SO_3519	0.03	glnB - regulatory protein for nitrogen assimilation by glutamine synthetase GlnB
SO_0783	0.03	unknown - superfamily I DNA and RNA helicase
SO_0999	0.03	pbpG - D-alanyl-D-alanine endopeptidase PbpG
SO_1258	0.03	adenylosuccinate synthetase
SO_2524	0.03	phyS - beta-propeller phytase PhyS
SO_3134	0.03	dctP - TRAP-type C4-dicarboxylate:H+ symport system substrate-binding component DctP
SO_4030	0.03	uvrA - excinuclease ABC A subunit UvrA
SO_1429	0.03	dmsA - extracellular dimethyl sulfoxide/manganese oxide reductase molybdopterin-binding subunit DmsA
SO_4371	0.03	AMP-dependent synthetase and ligase family protein
SO_3182	0.03	wbnH - O-antigen biosynthesis acetyltransferase WbnH
SO_2907	0.03	dcuC - ArgR-regulated TonB-dependent receptor
SO_4717	0.03	tungstate-responsive two component signal transduction system histidine kinase
SO_1738	0.03	HNH endonuclease
SO_0168	0.03	gspF - T2aSS secretion system inner membrane platform protein GspF
SO_0218	0.03	secE - preprotein translocase subunit SecE
SO_0225	0.03	rpoC - DNA-directed RNA polymerase beta' subunit RpoC
SO_0308	0.03	inner membrane protein of unknown function DUF1212
SO_0512	0.03	aroQ - 3-dehydroquinate dehydratase type II AroQ
SO_0715	0.03	sorA - sulfite dehydrogenase molybdopterin-binding subunit SorA
SO_1570	0.03	7TM intracellular signalling protein with GGDEF domain
SO_2116	0.03	yfiQ - acetyl-CoA synthetase acetylase YfiQ
SO_2437	0.03	Zn-dependent oligopeptidase
SO_3367	0.03	trmB - tRNA (guanine-N(7)-)-methyltransferase TrmB
SO_3600	0.03	cysT - ABC-type sulfate/thiosulfate uptake system permease component 1 CysT
SO_3726	0.03	cysN - sulfate adenylyltransferase large subunit CysN
SO_3795	0.03	predicted membrane protein
SO_3980	0.03	nrfA - ammonia-forming nitrite reductase NrfA
SO_4022	0.03	unknown - periplasmic peptidase family M16B
SO_4524	0.03	transcriptional regulator LysR family
SO_2972	0.03	R - Lambda phage uncharacterized protein
SO_1075	0.03	dipeptydil peptidase S46 family
SO_0986	0.03	chromate efflux pump
SO_1031	0.03	cobC - alpha-ribazole-5-phosphate phosphatase CobC
SO_2831	0.03	ribA - GTP cyclohydrolase II RibA
SO_3126	0.03	ogt - constitutive O6-methylguanine-DNA methyltransferase II Ogt
SO_3317	0.03	5'-nucleotidase
SO_3957	0.03	kdsC - 3-deoxy-manno-octulosonate-8-phosphatase KdsC
SO_3516	0.03	nagR - transcriptional repressor of N-acetylglucosamine utilization NagR
SO_0395	0.03	prmA - ribosomal protein L11 methyltransferase PrmA
SO_0279	0.03	argH - argininosuccinate lyase ArgH
SO_0394	0.03	dusB - tRNA-dihydrouridine synthase DusB
SO_3731	0.03	uncharacterized protein
SO_0096	0.03	hutC - transcriptional repressor of histidine utilization genes HutC
SO_0261	0.03	ccmC - ABC-type heme export system permease component 2 CcmC
SO_0314	0.03	speF - ornithine decarboxylase SpeF
SO_0352	0.03	two component signal transduction system histidine kinase
SO_0397	0.03	frdC - quinol:fumarate reductase menaquinol-oxidizing subunit FrdC
SO_0402	0.03	transcriptional regulator LysR family
SO_0472	0.03	cdd1 - inner membrane protein of unknown function UPF0118
SO_0599	0.03	yjeE - ATPase YjeE
SO_0789	0.03	unknown - short-chain dehydrogenase/reductase family protein
SO_0841	0.03	bifunctional periplasmic substrate binding protein/cytoplasmic diguanylate cyclase
SO_1006	0.03	yghX - dienelactone hydrolase family protein YghX
SO_1059	0.03	periplasmic alanyl aminopeptidase
SO_1098	0.03	bolA - 2OG-Fe(II) oxygenase family protein
SO_1177	0.03	lnt - apolipoprotein N-acyltransferase Lnt
SO_1181	0.03	miaB - tRNA-N(6)-(isopentenyl)adenosine-37 thiotransferase enzyme MiaB
SO_1506	0.03	Na(+)-coupled multidrug efflux pump VmrA-like protein
SO_1936	0.03	fur - acteyltransferase GNAT family
SO_2587	0.03	hemB - delta-aminolevulinic acid dehydratase HemB
SO_2623	0.03	aat - leucyl/phenylalanyl-tRNA--protein transferase Aat
SO_2646	0.03	aroH - phospho-2-dehydro-3-deoxyheptonate aldolase trp-sensitive AroH
SO_2743	0.03	acs - acetyl-coenzyme A synthetase AcsA
SO_2843	0.03	sbcC - dsDNA exonuclease SbcC
SO_3082	0.03	sixA - phosphohistidine phosphatase SixA
SO_3318	0.03	transcriptional regulator LysR family
SO_3369	0.03	yggX - Fe(II) trafficking protein YggX
SO_3455	0.03	relA - GTP pyrophosphokinase RelA
SO_3554	0.03	purE - phosphoribosylaminoimidazole carboxylase catalytic subunit PurE
SO_3695	0.03	pyrC - dihydroorotase homodimeric type PyrC
SO_3831	0.03	prmC - acteyltransferase GNAT family
SO_3863	0.03	modA - ABC-type molybdate uptake system substrate-binding component ModA
SO_4098	0.03	mreB - cell wall structural complex component MreB
SO_4114	0.03	mshJ - MSHA biogenesis protein MshJ
SO_4527	0.03	10 TMS drug/metabolite efflux pump (DME) family
SO_4604	0.03	sulA - UV induced cell division inhibitor SulA
SO_4616	0.03	dinF - carbohydrate esterase family 4
SO_4729	0.03	hemN - protein of unknown function DUF2489
SO_4530	0.02	tnpA - protein of unknown function DUF1568
SO_1096	0.02	rlmG - integral membrane protein of unknown function DUF2339
SO_0246	0.02	rplF - 50S ribosomal protein L6 RplF
SO_2354	0.02	ydaO - tRNA(Cytosine32)-2-thiocytidine synthetaseYdaO
SO_0058	0.02	ktrA - sodium-dependent potassium uptake system NAD binding component KtrA
SO_0253	0.02	rpsM - 30S ribosomal protein S13 RpsM
SO_1102	0.02	TonB-dependent receptor
SO_1107	0.02	nqrE - Na-translocating NADH-quinone reductase subunit E NqrE
SO_2093	0.02	hypB - Ni2+-binding GTPase involved in regulation of NiFe hydrogenase expression and maturation HypB
SO_2408	0.02	glycine radical enzyme activase YjjW family
SO_2586	0.02	yeaZ - YgjD protease YeaZ
SO_3034	0.02	putB - ferric putrebactin reductase PutB
SO_4317	0.02	bpfA - biofilm-promoting protein BpfA
SO_4608	0.02	ctaG - aa3 type cytochrome c oxidase assembly protein CtaG
SO_4178	0.02	mxdC - membrane anchored protein MxdC
SO_0463	0.02	neutral zinc metallopeptidase family protein
SO_1226	0.02	radA - ATP-dependent protease RadA
SO_1780	0.02	mtrF - extracellular respiratory system surface decaheme cytochrome c component MtrF
SO_1893	0.02	liuE - 3-hydroxymethylglutaryl-CoA lyase LiuE
SO_2846	0.02	yfcA - glycine uptake transporter YfcA
SO_0164	0.02	hslR - heat shock protein HslR
SO_0950	0.02	xerD - integrase/recombinase XerD
SO_1169	0.02	rlmH - 23S rRNA (pseudouridine1915-N3)-methyltransferase RlmH
SO_1209	0.02	pnpA - polyribonucleotide nucleotidyltransferase PnpA
SO_1414	0.02	flavocytochrome c flavin subunit
SO_1927	0.02	sdhC - succinate dehydrogenase cytochrome b556 subunit SdhC
SO_2196	0.02	srtA - sortase SrtA
SO_3524	0.02	pilE - type IV minor pilin protein PilE
SO_3728	0.02	cysG - uroporphyrin-III C-methyltransferase CysG
SO_4104	0.02	mshC - MSHA minor pilin protein MshC
SO_4469	0.02	yqhD - NADP-dependent alcohol dehydrogenase iron-containing YqhD
SO_4556	0.02	transcriptional regulator LysR family
SO_4741	0.02	glmS - glutamine:fructose-6-phosphate transaminase (isomerizing) GlmS
SO_2488	0.02	pgl - 6-phosphogluconolactonase Pgl
SO_3379	0.02	cfaS - cyclopropane-fatty-acyl-phospholipid synthase CfaS
SO_3602	0.02	cysA - ABC-type sulfate/thiosulfate uptake system ATPase component CysA
SO_3800	0.02	surface-associated serine protease
SO_0162	0.02	pckA - phosphoenolpyruvate carboxykinase PckA
SO_0163	0.02	hslO - redox regulated chaperone HslO
SO_0173	0.02	gspK - T2aSS secretion system pseudopilus protein GspK
SO_0377	0.02	tnpA - class I glutamine amidotransferase-like domain protein
SO_1092	0.02	tnpA - transcriptional regulator AraC family
SO_1522	0.02	nadF - lactate transport protein LctP family
SO_2065	0.02	tyrP - tyrosine transporter TyrP
SO_2358	0.02	ccoS - Cbb3-type cytochrome oxidase assembly protein CcoS
SO_2537	0.02	sodium:proton antiporter CPA1 family
SO_3415	0.02	thrA - bifunctional aspartokinase I / homoserine dehydrogenase I ThrA
SO_3997	0.02	unknown - membrane protein UPF0114 family
SO_4101	0.02	mshP - MSHA secretion apparatus component MshP
SO_4177	0.02	mxdD - periplasmic protein of expolysaccharide biosynthesis cluster MxdD
SO_4715	0.02	membrane protein of unknown function DUF165
SO_4746	0.02	atpC - ATP synthase F1 epsilon subunit AtpC
SO_1151	0.02	membrane protein of unknown function DUF808
SO_1484	0.02	aceA - isocitrate lyase AceA
SO_1687	0.02	cueR - copper-responsive transcriptional regulator of copper exporter CueR
SO_2684	0.02	gpI - Mu phage protease GpI
SO_3615	0.02	TPR repeat-containing protein
SO_0075	0.02	icfE - long-chain-fatty-acid--CoA ligase IcfE
SO_0365	0.02	transport protein MFS superfamily
SO_0506	0.02	ubiD - 3-octaprenyl-4-hydroxybenzoate carboxy-lyase UbiD
SO_0706	0.02	unknown - toxin-antitoxin system toxin HipA family
SO_2805	0.02	nnrS - heme-copper-containing inner membrane protein NnrS
SO_4335	0.02	pgpB - phosphatidylglycerophosphatase B PgpB
SO_3594	0.02	rstA - two component signal transduction system controlling curli production response regulator RstA
SO_3929	0.02	priB - primosomal replication protein N PriB
SO_1033	0.02	btuD - ABC-type cobalamin uptake system ATPase component BtuD
SO_0949	0.02	brnQ - branched-chain amino acid: cation symporter BrnQ
SO_1217	0.02	deoC - deoxyribose-phosphate aldolase DeoC
SO_1560	0.02	pstS - ABC-type phosphate uptake system substrate-binding component PstS
SO_1732	0.02	cold shock domain family protein
SO_3862	0.02	modE - transcriptional repressor of molybdate and molybdenium cofactor metabolism ModE
SO_0028	0.02	trkI - potassium uptake transporter TrkI
SO_0067	0.02	pbpC - penicillin binding protein 1C PbpC
SO_0072	0.02	transcriptional repressor of ABC-type efflux system GntR family
SO_0073	0.02	ABC-type efflux system ATPase component
SO_0082	0.02	transcriptional activator of benzoate metabolism
SO_0092	0.02	deoD - purine nucleoside phosphorylase DeoD
SO_0095	0.02	hutI - imidazolonepropionase HutI
SO_0116	0.02	unknown - protein of unknown function DUF1568
SO_0154	0.02	inner membrane protein of unknown function DUF893
SO_0165	0.02	gspC - T2aSS secretion system protein GspC
SO_0170	0.02	gspH - T2aSS secretion system pseudopilus protein GspH
SO_0180	0.02	phyH - phytanoyl-CoA dioxygenase PhyH
SO_0189	0.02	nudE - bifunctional autotransporter / adhesin cadherin family
SO_0208	0.02	rrsB - RNA-binding protein
SO_0215	0.02	coaA - pantothenate kinase CoaA
SO_0220	0.02	rplK - 50S ribosomal protein L11 RplK
SO_0262	0.02	ccmB - ABC-type heme export system permease component 1 CcmB
SO_0269	0.02	rrsC - cytochrome c-type biogenesis thioredoxin
SO_0278	0.02	argG - argininosuccinate synthase ArgG
SO_0281	0.02	pilM - type IV pilus biogenesis protein PilM
SO_0292	0.02	rpe - ribulose-phosphate 3-epimerase Rpe
SO_0296	0.02	10 TMS drug/metabolite efflux pump (DME) family
SO_0323	0.02	ygbA - predicted membrane protein
SO_0332	0.02	rdoA - serine/threonine protein kinase RdoA
SO_0371	0.02	yjjG - membrane protein of unknown function DUF606
SO_0393	0.02	fis - global transcriptional activator Fis
SO_0396	0.02	frdC - quinol:fumarate reductase menaquinol-oxidizing subunit FrdC
SO_0432	0.02	acnB - aconitate hydratase AcnB
SO_0477	0.02	sirF - cytochrome c maturation system haem lyase subunit SirF
SO_0479	0.02	sirA - sulfite reductase octaheme cytochrome c SirA
SO_0483	0.02	sirC - 4Fe-4S ferredoxin SirC
SO_0500	0.02	chemotaxis signal transduction system methyl accepting sensory transducer with 4HB_MCP sensory domain
SO_0533	0.02	arsC2 - thioredoxin-coupled cytoplasmic arsenate reductase ArsC2
SO_0572	0.02	enoyl-CoA hydratase/isomerase family protein
SO_0603	0.02	hfq - RNA-binding pleiotrophic regulator Hfq
SO_0697	0.02	cutA - divalent cation tolerance protein CutA
SO_0701	0.02	transcriptional regulator LysR family
SO_0761	0.02	glnK - regulatory protein for nitrogen assimilation GlnK
SO_0802	0.02	multidrug and toxin efflux protein MATE family
SO_0810	0.02	rbsK - ribokinase RbsK
SO_0897	0.02	dbpA - ATP-dependent RNA helicase DbpA
SO_0921	0.02	uncharacterized protein
SO_0930	0.02	tkt - transketolase Tkt
SO_0940	0.02	transmembrane transcriptional regulator
SO_0948	0.02	yfiC - tRNA (adenine-N(6)-)-methyltransferase YfiC
SO_1010	0.02	nuoM - NADH-ubiquinone oxidoreductase subunit M NuoM
SO_1019	0.02	nuoCD - NADH-ubiquinone oxidoreductase subunit CD NuoCD
SO_1044	0.02	artI - ABC-type arginine uptakesystem substrate-binding component ArtI
SO_1052	0.02	pitB - metal ion-phosphate:proton symporter PitB
SO_1065	0.02	fklB - peptidyl-prolyl cis-trans isomerase FklB
SO_1071	0.02	gbpA - membrane protein of unknown function UPF0016
SO_1114	0.02	dinB - DNA polymerase IV DinB
SO_1124	0.02	ybaK - aminoacyl-tRNA deacylase YbaK
SO_1137	0.02	fklB - Zn-dependent peptidase M48 family
SO_1224	0.02	esterase/lipase/thioesterase family protein
SO_1227	0.02	torR - c-di-GMP-binding protein
SO_1250	0.02	SCP-2 sterol transfer family protein
SO_1274	0.02	puuB - gamma-glutamylputrescine oxidoreductase PuuB
SO_1286	0.02	dnaG - DNA primase DnaG
SO_1294	0.02	lpp - ribosomal RNA large subunit methyltransferase A
SO_1315	0.02	tyrS - tyrosyl-tRNA synthetase TyrS
SO_1322	0.02	mtnN - 5-methylthioadenosine nucleosidase/S-adenosylhomocysteine nucleosidase MtnN
SO_1334	0.02	lgt - prolipoprotein diacylglyceryl transferase Lgt
SO_1342	0.02	rpoE - RNA polymerase sigma factor 24 RpoE
SO_1350	0.02	recO - DNA repair protein RecO
SO_1354	0.02	putative transporter HlyC/CorC (HCC) family
SO_1357	0.02	rpsP - 30S ribosomal protein S16 RpsP
SO_1375	0.02	thermostable carboxypeptidase 1
SO_1388	0.02	ampP - aminopeptidase P AmpP
SO_1407	0.02	Hg(II) uptake system substrate-binding component MerP family
SO_1417	0.02	two component signal transduction system histidine kinase
SO_1418	0.02	ApbE family protein
SO_1503	0.02	periplasmic substrate binding protein family 3
SO_1505	0.02	proton:peptide symporter POT family
SO_1525	0.02	dxs - 1-deoxy-D-xylulose-5-phosphate synthase Dxs
SO_1547	0.02	protein of unknown function DUF1568
SO_1565	0.02	magnesium transporter MgtE family
SO_1577	0.02	gst - glutathione S-transferase Gst
SO_1583	0.02	succinylglutamate desuccinylase/aspartoacylase family protein
SO_1586	0.02	cyclic nucleotide-binding domain protein
SO_1597	0.02	pfaD - omega-3 polyunsaturated fatty acid synthase subunit PfaD
SO_1599	0.02	pfaC - multi-domain beta-ketoacyl synthase PfaC
SO_1605	0.02	lipoprotein
